,Unnamed: 0,STEM.TAG,QUAD,SUBQUAD,X,Y,SPECIES,CENSUS,DIAM,ALIVE,coords.x1,coords.x2,x_trans,y_trans
1618,502421,15199,718,41,136.98,340.74,DACEXC,6,35.9,A,265281.793198449,254517.50531873602,202369.10467178153,2028432.6795545348
1619,502426,91433,718,42,139.27,346.9,CECSCH,6,24.4,A,265284.102057104,254523.643695337,202371.53042854683,2028438.7776233032
1620,502437,91496,718,44,137.64,355.95,CECSCH,6,34.7,A,265282.506324615,254532.67198056603,202370.10402105085,2028447.840701761
1621,502444,15865,719,11,121.02,363.89,ROYBOR,6,38.2,A,265265.936344479,254540.623505585,202353.6752461965,2028456.108683204
1622,502448,92722,719,12,121.26,368.13,SCHMOR,6,26.4,A,265266.191080551,254544.85131170801,202354.0097986799,2028460.3338980577
1623,502482,92637,719,23,126.19,372.33,CECSCH,6,21.9,A,265271.129513274,254549.02978761302,202359.02956622845,2028464.4214810564
1624,502484,40853,719,24,126.17,376.31,OCOLEU,6,37.4,A,265271.123667953,254552.99883521398,202359.09852441354,2028468.3927132613
1625,502504,15886,719,32,134.26,369.4,DACEXC,6,29.6,A,265279.178510479,254546.09163575602,202367.0273933566,2028461.330090522
1626,502506,90744,719,32,134.0,365.66,CECSCH,6,21.3,A,265278.905575607,254542.362488905,202366.68403101573,2028457.604138944
1627,502536,15896,719,42,136.96,369.49,ZANMAR,6,45.3,A,265281.875282918,254546.175952235,202369.72716424236,2028461.363623797
1628,502537,15897,719,42,139.42,367.58,GUAGUI,6,40.8,A,265284.325270948,254544.26627576898,202372.1424400556,2028459.4067734028
1629,502577,16494,720,11,123.74,383.62,CASARB,6,21.5,A,265268.722809701,254560.293536632,202356.8338984046,2028475.7364775594
1630,502591,101964,720,14,120.19,397.89,CECSCH,6,28.2,A,265265.228129776,254574.531269203,202353.60573908163,2028490.0475181951
1631,502608,16505,720,22,128.85,387.87,HOMRAC,6,52.5,A,265273.841183447,254564.521512108,202362.0346343033,2028479.8701938773
1632,502618,101906,720,22,127.23,387.61,CECSCH,6,33.0,A,265272.222388715,254564.265491187,202360.41016816162,2028479.6445495172
1633,502637,16500,720,24,127.99,399.66,OCOLEU,6,56.2,A,265273.024165982,254576.28067956198,202361.43882222474,2028491.6509058152
1634,502669,149392,720,31,131.82,381.43,ALCFLO,6,21.6,A,265276.784420659,254558.09332078398,202364.85825399653,2028473.3831702347
1635,502683,101795,720,33,133.48,390.09,SLOBER,6,26.5,A,265278.47298158397,254566.72606060398,202366.71040348057,2028481.988596262
1636,502711,101729,720,42,136.39,385.54,SCHMOR,6,29.5,A,265281.363006835,254562.182769926,202369.51630897896,2028477.3884613698
1637,502721,101755,720,44,135.18,399.83,CECSCH,6,21.9,A,265280.205323798,254576.43573697397,202368.62665538111,2028491.670696188
1638,502791,17009,721,14,121.09,419.91,LAEPRO,6,34.0,A,265266.205115129,254596.48863888302,202354.99708188593,2028511.9979504712
1639,502824,100781,721,22,126.95,405.74,CECSCH,6,37.5,A,265272.007115342,254582.345980218,202360.5355569598,2028497.7385454224
1640,502891,154867,721,31,132.52,401.4,ALCFLO,6,28.0,A,265277.554391563,254578.006755099,202366.00394785096,2028493.2924992032
1641,502906,127536,721,32,132.44,408.78,CECSCH,6,33.6,A,265277.500694555,254585.366532765,202366.08893770806,2028500.6571350794
1642,502920,100858,721,33,132.99,412.33,SCHMOR,6,27.3,A,265278.062573976,254588.90562063802,202366.71781458723,2028504.1874822672
1643,502975,17021,721,43,135.26,410.31,INGLAU,6,26.9,A,265280.322421131,254586.88663044802,202368.94078925683,2028502.124843972
1644,502976,101693,721,43,138.03,414.98,SCHMOR,6,20.9,A,265283.105359922,254591.53815617898,202371.81285312405,2028506.726348218
1645,502978,127541,721,43,135.9,413.76,ALCFLO,6,28.4,A,265280.97382733197,254590.325813354,202369.6573567374,2028505.5535465179
1646,502989,17020,721,44,138.62,415.03,CECSCH,6,25.3,A,265283.694762319,254591.586830445,202372.40348090907,2028506.763938993
1647,502996,17575,722,11,122.38,423.75,CECSCH,6,27.2,A,265267.507051853,254600.315436206,202356.37182592263,2028515.802209219
1648,503012,109321,722,13,123.91,430.34,CECSCH,6,21.8,A,265269.058435372,254606.884154995,202358.04782663967,2028522.3451208454
1649,503036,109231,722,22,128.59,429.24,TETBAL,6,34.0,A,265273.728382319,254605.777772599,202362.69936122937,2028521.1501415782
1650,503051,109264,722,24,128.34,436.41,CECSCH,6,22.4,A,265273.504163176,254612.928472479,202362.6098006682,2028528.3088045083
1651,503053,109269,722,24,125.47,439.02,CASARB,6,20.3,A,265270.647198666,254615.53704086898,202359.80050923402,2028530.9725840886
1652,503067,109065,722,32,130.75,428.77,CECSCH,6,26.3,A,265275.883876251,254605.30472277198,202364.8470656289,2028520.636218043
1653,503070,109137,722,32,134.72,429.69,GUAGUI,6,22.7,A,265279.851926638,254606.21419037602,202368.83433115657,2028521.4713715618
1654,503088,109053,722,34,131.95,436.18,LAEPRO,6,21.0,A,265277.108604175,254612.691841013,202366.21166529594,2028528.0041131068
1655,503102,17595,722,42,135.73,425.56,FICCIT,6,54.1,A,265280.845938898,254602.09356425802,202369.75119781954,2028517.3298571673
1656,503116,108970,722,43,137.84,433.62,CECSCH,6,23.6,A,265282.98177873803,254610.127055439,202372.03956803796,2028525.3272901434
1657,503132,18137,723,11,121.34,442.85,SCHMOR,6,52.7,A,265266.536220263,254619.364775958,202355.75952733448,2028534.8798033067
1658,503184,18146,723,22,126.74,446.79,ALCLAT,6,43.6,A,265271.94311257603,254623.28302389302,202361.24309659528,2028538.6981899142
1659,503211,119766,723,24,128.97,459.44,CECSCH,6,23.5,A,265274.215088582,254635.89359605897,202363.75394476147,2028551.2725299925
1660,503222,119658,723,31,131.82,444.71,BYRSPI,6,20.2,A,265277.009055181,254621.198543055,202366.27239830827,2028536.51713683
1661,503233,18151,723,32,131.01,445.28,TABHET,6,24.3,A,265276.20214271,254621.768599212,202365.4758085829,2028537.1026995762
1662,503248,18156,723,34,130.72,459.41,CECSCH,6,26.7,A,265275.962683074,254635.86015627,202365.5018222336,2028551.2061338774
1663,503263,119531,723,41,139.18,443.98,CECSCH,6,29.6,A,265284.356794799,254620.45574404302,202373.60997718835,2028535.6354595365
1664,503271,18163,723,42,139.06,447.14,DACEXC,6,27.0,A,265284.248169973,254623.607257758,202373.56069533224,2028538.7906673315
1665,503282,18162,723,43,137.52,452.48,UNKSPP,6,128.0,A,265282.729149304,254628.93560874602,202372.14130986476,2028544.1504330568
1666,503331,18826,724,22,126.64,467.73,CASARB,6,25.8,A,265271.917577812,254644.16538944698,202361.6111412319,2028559.5919499502
1667,503370,120121,724,31,132.95,462.79,CECSCH,6,25.2,A,265278.201751968,254639.22633193602,202367.80550725642,2028554.5318663586
1668,503376,18831,724,32,132.49,468.31,TABHET,6,22.4,A,265277.761951453,254644.732011792,202367.4692487974,2028560.0487126533
1669,503388,18833,724,33,132.52,472.21,DACEXC,6,50.8,A,265277.805756458,254648.62117970397,202367.5863804454,2028563.9390872205
1670,503398,18839,724,34,133.05,477.47,OCOLEU,6,30.4,A,265278.35373239696,254653.86558486,202368.23349041707,2028569.1759044637
1671,503420,18848,724,42,138.77,465.29,CORSUL,6,23.5,A,265284.022980734,254641.707711679,202373.67654718645,2028556.904823379
1672,503431,120203,724,43,135.87,471.98,LAEPRO,6,26.3,A,265281.150539025,254648.385071603,202370.9284605832,2028563.6398126234
1673,503440,18842,724,44,135.28,478.46,CORSUL,6,25.9,A,265280.58431715,254654.848361645,202370.48376434582,2028570.1171521954
1674,503441,18843,724,44,139.66,478.86,SLOBER,6,25.2,A,265284.959982989,254655.23844017,202374.86906881933,2028570.4249609231
1675,503442,120182,724,44,136.72,477.1,CASARB,6,26.1,A,265282.017597594,254653.489219294,202371.89217627543,2028568.7302848443
1676,503458,19293,725,12,121.93,485.08,BYRSPI,6,49.2,A,265267.275355342,254661.476950151,202357.29278502695,2028577.000055552
1677,503476,19296,725,14,121.27,499.54,FICSPP,6,54.9,A,265266.667553233,254675.898340545,202356.9564847069,2028591.4404389386
1678,503491,120331,725,21,127.51,483.18,CECSCH,6,29.0,A,265272.84128006,254659.57096568603,202362.82569396647,2028574.9881668473
1679,503493,19301,725,22,125.36,486.88,SLOBER,6,22.2,A,265270.707239007,254663.26507420602,202360.76016533503,2028578.7244289082
1680,503501,120391,725,23,126.5,490.73,CECSCH,6,26.8,A,265271.85940828803,254667.102145851,202361.9852590977,2028582.5417893152
1681,503512,120304,725,32,130.84,486.72,CECSCH,6,32.7,A,265276.179471837,254663.0944852,202366.2320425118,2028578.4506084297
1682,503513,120307,725,32,130.56,488.7,SCHMOR,6,21.5,A,265275.906868382,254665.069580115,202365.99652381294,2028580.431873558
1683,503546,19323,725,42,136.03,485.91,CASARB,6,35.7,A,265281.359778243,254662.276275231,202371.39963395515,2028577.53433094
1684,503559,19318,725,43,139.22,491.38,INGLAU,6,31.4,A,265284.56500515103,254667.724745947,202374.70923011046,2028582.9252353813
1685,503572,224,801,12,143.66,5.79,PREMON,6,20.8,A,265287.275400453,254183.466995554,202368.29445230786,2028098.3633251614
1686,503573,225,801,12,144.46,8.42,DACEXC,6,39.8,A,265288.083685582,254186.088121208,202369.1525544857,2028100.9705889814
1687,503575,228,801,12,140.97,7.98,DACEXC,6,74.9,A,265284.59670853603,254185.65636164398,202365.65561826172,2028100.604315073
1688,503631,2489,801,21,146.27,4.04,CECSCH,6,26.0,A,265289.875759401,254181.71657523,202370.8631842528,2028096.562986708
1689,503636,243,801,22,149.84,6.2,DACEXC,6,37.6,A,265293.44873709197,254183.863423163,202374.4784863668,2028098.6436248638
1690,503647,242,801,23,146.65,10.58,MANBID,6,22.3,A,265290.278476208,254188.23774700103,202371.38900161767,2028103.079978023
1691,503648,2430,801,23,149.73,14.61,CECSCH,6,28.6,A,265293.368735842,254192.250416383,202374.55649453046,2028107.0365094068
1692,503655,237,801,24,145.17,17.85,MANBID,6,20.5,A,265288.826227927,254195.490646602,202370.0726739142,2028110.364036139
1693,503666,250,801,33,153.65,11.14,CROPOE,6,23.7,A,265297.271268072,254188.782109702,202378.39570686466,2028103.492847451
1694,503674,254,801,34,152.78,17.99,MANBID,6,38.1,A,265296.426727484,254195.614941437,202377.67948843352,2028110.3451656052
1695,503681,262,801,41,159.8,4.81,MANBID,6,68.4,A,265303.39071813197,254182.457213406,202384.3991638531,2028097.0493258778
1696,503703,1234,802,12,141.68,26.84,ALCLAT,6,24.4,A,265285.372725969,254204.46284162102,202366.78644679656,2028119.4060019806
1697,503706,1236,802,13,141.01,34.48,MANBID,6,20.3,A,265284.73072701803,254212.08308880898,202366.28771547024,2028127.042330956
1698,503709,1237,802,14,142.0,35.2,SLOBER,6,31.1,A,265285.721982326,254212.799107375,202367.29298229533,2028127.740043611
1699,503715,1242,802,22,148.79,27.44,TETBAL,6,37.6,A,265292.475515318,254205.04687241899,202373.90395482362,2028119.8564865098
1700,503717,1245,802,22,149.39,25.32,DACEXC,6,21.9,A,265293.067201403,254202.93152003898,202374.45608652278,2028117.728878202
1701,503721,1240,802,23,149.47,30.17,DACEXC,6,47.4,A,265293.164313079,254207.76796342898,202374.64439139183,2028122.5660194126
1702,503733,1238,802,24,145.37,39.0,SLOBER,6,24.1,A,265289.101044515,254216.581828258,202370.74509613472,2028131.461063331
1703,503737,1251,802,32,152.03,28.7,DACEXC,6,25.4,A,265295.715731671,254206.2968704,202377.16942085355,2028121.0460761634
1704,503745,1254,802,33,154.73,31.52,DACEXC,6,49.0,A,265298.42219520104,254209.10364668898,202379.9301924429,2028123.8033162416
1705,503760,1256,802,34,151.75,39.03,ALCFLO,6,33.4,A,265295.472769466,254216.59890283,202377.12047318812,2028131.3580715898
1706,503763,1266,802,41,157.71,22.74,TETBAL,6,25.0,A,265301.367112625,254200.341898256,202382.71153448866,2028114.9814919708
1707,503769,1264,802,42,157.36,29.4,DACEXC,6,33.9,A,265301.04121443,254206.984208037,202382.5106397249,2028121.6334146445
1708,503775,1260,802,43,157.43,32.23,DACEXC,6,53.1,A,265301.12116854603,254209.80625074398,202382.6438168736,2028124.4554254543
1709,503776,1261,802,43,158.0,31.76,DACEXC,6,40.8,A,265301.688751295,254209.336401495,202383.20284195768,2028123.974634584
1710,503777,1262,802,43,155.63,30.26,BUCTET,6,81.7,A,265299.31654004,254207.84531512897,202380.80129149725,2028122.5274731584
1711,503794,2224,803,11,141.48,40.98,ALCFLO,6,30.4,A,265285.22318359604,254218.56418989398,202366.90256586624,2028133.5175395464
1712,503796,2226,803,11,140.11,44.92,FICTRI,6,108.4,A,265283.86896980397,254222.49606544603,202365.62174056208,2028137.4769906215
1713,503814,2241,803,22,145.69,49.82,PREMON,6,21.5,A,265289.459033504,254227.37129955602,202371.30660040973,2028142.2494278832
1714,503816,2240,803,23,147.3,54.93,MATDOM,6,33.9,A,265291.085058147,254232.46394503102,202373.0294464192,2028147.314092573
1715,503825,2234,803,24,148.32,58.42,MATDOM,6,33.0,A,265292.11610712804,254235.94225254,202374.1265835,2028150.774787826
1716,503827,2236,803,24,147.53,56.44,DACEXC,6,27.7,A,265291.320116264,254233.96931147302,202373.29299622972,2028148.8158161298
1717,503829,2238,803,24,149.39,56.67,MATDOM,6,32.9,A,265293.178489208,254234.194932147,202375.15659233328,2028149.0065334244
1718,503844,2252,803,33,152.46,54.38,MATDOM,6,45.5,A,265296.236326925,254231.905077337,202378.17287560395,2028146.6578564737
1719,503852,2253,803,34,151.7,55.43,DACEXC,6,24.5,A,265295.481052696,254232.953707099,202377.43696820032,2028147.7212675307
1720,503859,2259,803,42,157.53,48.99,SLOBER,6,21.7,A,265301.280532664,254226.519758762,202383.118230663,2028141.174664854
1721,503878,2729,804,11,140.18,61.56,MATDOM,6,35.8,A,265283.997947352,254239.089965288,202366.06349959073,2028154.0771339552
1722,503891,2735,804,13,144.29,74.19,TETBAL,6,27.8,A,265288.14738256397,254251.67680836198,202370.45230565435,2028166.592359173
1723,503895,2738,804,14,142.72,78.08,MATDOM,6,35.1,A,265286.593254025,254255.55922460102,202368.97053003748,2028170.506092715
1724,503896,2739,804,14,142.58,78.6,BUCTET,6,68.5,A,265286.455283868,254256.07807018698,202368.8422655681,2028171.0278095861
1725,503897,2740,804,14,140.24,79.03,DACEXC,6,26.5,A,265284.119884412,254256.511592822,202366.51381525653,2028171.5055701493
1726,503903,2746,804,23,146.11,72.05,DACEXC,6,26.7,A,265289.95739491103,254249.539055433,202372.22297753807,2028164.4193787193
1727,503915,2749,804,31,151.04,64.8,ALCFLO,6,27.0,A,265294.855181849,254242.299155943,202376.986886781,2028157.0833953326
1728,503919,2750,804,32,150.99,66.98,MANBID,6,31.7,A,265294.812986209,254244.47323548602,202376.9856400701,2028159.2594063266
1729,503920,2751,804,32,151.98,67.96,MANBID,6,23.4,A,265295.805164478,254245.44853593898,202377.99671663903,2028160.2165186866
1730,503927,2755,804,34,153.43,77.5,GUAGUI,6,30.8,A,265297.287125153,254254.95926793898,202379.6586840201,2028169.7042932992
1731,503942,2759,804,42,157.0,69.02,OCOMOS,6,33.3,A,265300.82233243604,254246.495503277,202383.0362369744,2028161.1694835234
1732,503949,2758,804,43,159.79,72.04,MANBID,6,37.5,A,265303.61938770104,254249.501546007,202385.8914035288,2028164.1243859893
1733,503981,3705,805,21,149.2,82.91,DACEXC,6,22.5,A,265293.081886885,254260.362840402,202375.55307998043,2028175.1899388705
1734,503988,3702,805,22,148.0,86.39,MANBID,6,27.2,A,265291.89581683,254263.835644262,202374.43183622282,2028178.686909687
1735,503994,3699,805,23,148.55,92.96,DACEXC,6,37.1,A,265292.468416799,254270.386390973,202375.12818679964,2028185.2302892648
1736,503995,3700,805,23,147.25,92.19,BUCTET,6,23.2,A,265291.167391252,254269.621134518,202373.8120597052,2028184.4891512052
1737,503996,3701,805,23,149.95,92.43,DACEXC,6,40.2,A,265293.864696168,254269.85503670102,202376.5151823329,2028184.6723438352
1738,504005,3698,805,24,149.94,96.98,INGLAU,6,28.5,A,265293.87086112396,254274.39248984802,202376.60686072224,2028189.2120522247
1739,504007,3706,805,31,151.36,80.95,DACEXC,6,47.3,A,265295.23209154,254258.403905917,202377.66749165353,2028173.1894592596
1740,504009,3708,805,31,153.5,84.62,DACEXC,6,37.3,A,265297.382308126,254262.05946177602,202379.887722151,2028176.8064040483
1741,504034,35906,805,34,153.61,95.23,DACEXC,6,22.3,A,265297.529827527,254272.63993580602,202380.23471173574,2028187.38962747
1742,504038,3717,805,41,156.54,81.95,DACEXC,6,26.5,A,265300.408836312,254259.390716904,202382.86553861777,2028174.079228551
1743,504043,3715,805,43,155.99,90.05,TETBAL,6,43.5,A,265299.888312646,254267.46945203101,202382.49698954733,2028182.1719950093
1744,504056,4695,806,11,142.45,104.07,INGLAU,6,34.6,A,265286.415869337,254281.477984385,202369.2815019691,2028196.4417428342
1745,504070,4705,806,22,145.44,108.18,DACEXC,6,42.0,A,265289.416531194,254285.570613975,202372.36085986526,2028200.4799625266
1746,504077,4701,806,24,147.47,116.39,INGLAU,6,30.0,A,265291.47300860897,254293.753851894,202374.5726297251,2028208.628721954
1747,504088,4709,806,34,152.93,116.97,GUAGUI,6,35.6,A,265296.927894602,254294.32125928602,202380.04105966812,2028209.0936253862
1748,504091,4721,806,41,159.48,103.42,MANBID,6,25.5,A,265303.421189255,254280.79549926802,202386.2828474529,2028195.4384275163
1749,504096,4719,806,42,159.75,106.49,CASARB,6,22.5,A,265303.70173259,254283.856476513,202386.6212230035,2028198.4957173166
1750,504105,4710,806,44,158.83,119.03,ALCFLO,6,32.7,A,265302.827456336,254296.36369326198,202385.9821952436,2028211.0259459813
1751,504107,5731,807,11,141.56,122.39,GUAGUI,6,36.9,A,265285.592071805,254299.74917653602,202368.80160471116,2028214.7380099175
1752,504113,5732,807,12,142.3,128.36,MANBID,6,47.3,A,265286.352292257,254305.70119797302,202369.67439222278,2028220.6788154785
1753,504115,5734,807,12,144.58,129.59,GUEVAL,6,24.5,A,265288.633663288,254306.92321123698,202371.9799853047,2028221.858473466
1754,504141,5737,807,14,141.48,136.22,GUEVAL,6,25.4,A,265285.561271332,254313.54113946698,202369.03070704074,2028228.537762029
1755,504150,5750,807,21,148.18,122.4,CORSUL,6,22.7,A,265292.203410467,254299.74582324,202375.4163356275,2028214.6100600495
1756,504172,5740,807,24,147.54,136.95,INGLAU,6,36.0,A,265291.61590156896,254314.256924798,202375.10199122725,2028229.1398175354
1757,504177,5751,807,31,151.44,122.42,GUAGUI,6,45.3,A,265295.459198731,254299.75920581,202378.67407763132,2028214.562092255
1758,504194,5755,807,33,152.97,131.46,INGLAU,6,28.3,A,265297.019279383,254308.771157762,202380.40480972186,2028223.5493530978
1759,504211,5763,807,41,155.52,123.89,MANBID,6,24.1,A,265299.53905702697,254301.216932905,202382.78353980684,2028215.9436936567
1760,504234,5759,807,44,158.27,135.28,DACEXC,6,41.6,A,265302.325877086,254312.569938428,202385.78577117756,2028227.2501123429
1761,504254,6724,808,12,143.17,146.47,MANBID,6,28.1,A,265287.28543710697,254323.75942736,202370.94834544265,2028238.7288974214
1762,504296,6738,808,21,148.46,141.46,DACEXC,6,44.6,A,265292.55070277,254318.752616388,202376.1220056467,2028233.6202416501
1763,504297,6739,808,21,149.01,141.73,ROYBOR,6,31.3,A,265293.100938683,254319.020763537,202376.67758256,2028233.878159322
1764,504300,6733,808,22,147.5,149.62,BUCTET,6,42.4,A,265291.620930721,254326.892011102,202375.34514103876,2028241.781412464
1765,504302,6736,808,22,147.47,145.8,ANDINE,6,20.2,A,265291.577409704,254323.082622232,202375.22980625578,2028237.9708529126
1766,504308,6731,808,23,147.45,150.03,BUCTET,6,25.9,A,265291.572451845,254327.30097934,202375.30434417055,2028242.1915080578
1767,504317,6730,808,24,145.08,155.01,CORSUL,6,27.3,A,265289.22324362,254332.27199538102,202373.04759118753,2028247.209394911
1768,504336,6740,808,32,152.03,146.6,DACEXC,6,26.2,A,265296.134259014,254323.871233638,202379.80389901495,2028238.6739989906
1769,504355,6743,808,33,151.26,153.94,INGLAU,6,24.5,A,265295.39132648,254331.192510712,202379.1985537528,2028246.0131032674
1770,504386,7738,809,11,144.27,164.41,ANDINE,6,26.9,A,265288.44767632696,254341.647663306,202372.44831145508,2028256.6045791644
1771,504387,7739,809,11,144.76,164.17,DACEXC,6,28.1,A,265288.93618063896,254341.407339838,202372.93254195683,2028256.3549237766
1772,504409,7740,809,12,143.24,166.08,DACEXC,6,35.6,A,265287.42495771,254343.315124139,202371.45648319367,2028258.2921855724
1773,504410,7743,809,12,143.84,168.96,ANDINE,6,22.8,A,265288.034393045,254346.185961888,202372.12034073053,2028261.153038344
1774,504411,46999,809,12,143.24,166.08,DACEXC,6,26.8,A,265287.42495771,254343.315124139,202371.45648319367,2028258.2921855724
1775,504420,7744,809,13,142.79,174.87,ANDINE,6,27.2,A,265287.006752068,254352.081752209,202371.20327467582,2028267.0712769458
1776,504467,132833,809,22,147.7,166.53,CYAARB,6,28.5,A,265291.880695944,254343.75490353,202375.92283817474,2028258.6482221922
1777,504482,26381,809,24,148.95,176.89,CYAARB,6,20.4,A,265293.16583024,254354.08377329897,202377.40330181882,2028268.9582702345
1778,504489,132852,809,32,154.31,167.04,CYAARB,6,20.8,A,265298.483822667,254344.250189377,202382.53874972742,2028259.0193246857
1779,504552,8717,810,14,142.21,196.32,HOMRAC,6,44.2,A,265286.503658314,254373.473675368,202371.103072115,2028288.4838616848
1780,504562,8729,810,21,147.27,184.83,MANBID,6,57.3,A,265291.516223103,254362.005224966,202375.90212069894,2028276.9149502271
1781,504563,8730,810,21,145.01,180.95,ANDINE,6,39.6,A,265289.245418695,254358.140490675,202373.55729449092,2028273.090991916
1782,504568,8722,810,22,145.42,189.9,DACEXC,6,28.9,A,265289.686651229,254367.06494569898,202374.16694868694,2028282.0117955138
1783,504580,8725,810,23,148.37,190.74,DACEXC,6,25.5,A,265292.635757624,254367.896687462,202377.13327140175,2028282.7883927226
1784,504614,8732,810,32,152.02,186.35,DACEXC,6,38.5,A,265296.265378698,254363.51146529103,202380.68214486795,2028278.3324746927
1785,504662,8745,810,42,157.04,186.61,DACEXC,6,31.7,A,265301.279706776,254363.76064220897,202385.7037891897,2028278.4872813337
1786,504664,8747,810,42,155.42,189.43,HOMRAC,6,63.0,A,265299.671845583,254366.576114408,202384.14814850525,2028281.3345266352
1787,504680,8741,810,43,156.94,190.91,DACEXC,6,38.2,A,265301.195102505,254368.04896701398,202385.69995893497,2028282.779441378
1788,504698,9631,811,11,144.35,204.15,GUAGUI,6,21.3,A,265288.668642277,254381.27774141397,202373.41626452346,2028296.251204602
1789,504714,9636,811,13,142.54,211.91,PREMON,6,21.0,A,265286.88856695103,254389.01995191898,202371.78117057122,2028304.0310090852
1790,504722,9638,811,14,142.96,215.9,INGLAU,6,36.0,A,265287.32217909,254392.998086206,202372.28998242982,2028308.003050445
1791,504723,9640,811,14,144.0,215.89,MYRSPL,6,24.5,A,265288.36077732104,254392.98602036698,202373.32889605087,2028307.9714045518
1792,504724,9641,811,14,142.97,216.92,ALCLAT,6,21.5,A,265287.3357868,254394.015248863,202372.32276702108,2028309.020488233
1793,504733,9648,811,21,145.86,202.19,CASARB,6,30.8,A,265290.169700851,254379.32011534198,202374.88121371606,2028294.2642661796
1794,504734,9649,811,21,147.16,203.11,CORSUL,6,22.6,A,265291.471258875,254380.234957501,202376.20069324336,2028295.1550569967
1795,504741,55021,811,21,145.86,202.19,CASARB,6,21.3,A,265290.169700851,254379.32011534198,202374.88121371606,2028294.2642661796
1796,504814,9652,811,32,153.94,205.87,INGLAU,6,31.0,A,265298.252149429,254382.973686706,202383.03674198227,2028297.7674231855
1797,504830,9656,811,41,156.92,203.88,HOMRAC,6,28.5,A,265301.221170336,254380.98318446698,202385.96980084415,2028295.7199260066
1798,504878,57923,812,11,141.79,221.44,INGLAU,6,29.0,A,265286.173382315,254398.525140011,202371.24474997068,2028313.5546434103
1799,504884,57925,812,14,142.95,237.61,INGLAU,6,25.3,A,265287.38925947604,254414.648143875,202372.76512335864,2028329.6631584663
1800,504909,10728,812,23,147.32,230.26,INGLAU,6,32.8,A,265291.727427113,254407.30964783,202376.96725353098,2028322.2390683438
1801,504924,10732,812,32,150.32,228.03,INGLAU,6,36.3,A,265294.715569782,254405.07976820602,202379.91493248742,2028319.9517077096
1802,504949,10745,812,42,159.99,228.68,SAPLAU,6,23.4,A,265304.375173497,254405.708507775,202389.5914330259,2028320.3987270743
1803,504971,10237,813,11,144.71,241.18,DACEXC,6,26.0,A,265289.15962029103,254418.20474084897,202374.60343871225,2028333.1882490288
1804,505027,10248,813,23,148.41,251.58,DACEXC,6,47.4,A,265292.891677964,254428.568568432,202378.53276889713,2028343.4871561308
1805,505028,10249,813,23,148.41,251.58,DACEXC,6,28.2,A,265292.891677964,254428.568568432,202378.53276889713,2028343.4871561308
1806,505037,10246,813,24,149.76,259.6,DACEXC,6,55.8,A,265294.268374238,254436.563699927,202380.06086561666,2028351.4605194442
1807,505049,10260,813,31,153.11,240.14,SAPLAU,6,29.1,A,265297.544893185,254417.15070459,202382.9732285319,2028331.975629003
1808,505073,10264,813,34,150.65,259.41,DACEXC,6,31.6,A,265295.156530555,254436.37243318398,202380.94588129787,2028351.2524140025
1809,505074,10265,813,34,152.74,258.75,DACEXC,6,48.1,A,265297.241441975,254435.710049038,202383.01939843968,2028350.550390199
1810,505096,10273,813,42,156.59,246.78,OCOLEU,6,25.0,A,265301.04389244,254423.765360044,202386.598719228,2028338.5277967954
1811,505124,70267,814,11,143.73,260.29,CASARB,6,20.8,A,265288.248745377,254437.263932205,202374.05128812656,2028352.274567381
1812,505158,12322,814,24,148.26,278.15,ALCLAT,6,29.8,A,265292.836194543,254455.065484718,202378.97663509805,2028369.9989640887
1813,505159,12323,814,24,148.26,278.15,ALCLAT,6,26.1,A,265292.836194543,254455.065484718,202378.97663509805,2028369.9989640887
1814,505179,12338,814,33,152.14,270.85,BUCTET,6,78.1,A,265296.68518339604,254447.777836915,202382.69028677646,2028362.6349673702
1815,505182,12343,814,33,150.97,272.08,DACEXC,6,26.6,A,265295.52108676604,254449.00679482898,202381.54874369886,2028363.8865068406
1816,505209,12348,814,42,158.93,269.56,DACEXC,6,50.3,A,265303.461683919,254446.47773198603,202389.44582529622,2028361.2064684425
1817,505240,12346,814,44,157.49,278.54,MICTET,6,26.8,A,265302.055453333,254455.435828094,202388.20769082138,2028370.1957477655
1818,505241,12347,814,44,157.41,278.15,SCHMOR,6,25.7,A,265301.97417399,254455.04706629898,202388.1190421098,2028369.8083147039
1819,505269,70492,815,12,144.12,285.58,CHIDOM,6,24.2,A,265288.728008737,254462.48329682898,202375.00610451197,2028377.4980785688
1820,505273,12855,815,13,141.13,290.12,ROYBOR,6,41.7,A,265285.758053085,254467.016776162,202372.12003858265,2028382.0899012962
1821,505307,12863,815,23,147.98,293.94,ALCLAT,6,22.3,A,265292.61261452,254470.812436769,202379.04971828742,2028385.7583583407
1822,505332,70434,815,33,154.18,291.37,DACEXC,6,25.8,A,265298.795346331,254468.23705480198,202385.1871427801,2028383.0651055456
1823,505345,70392,815,41,158.7,281.22,DACEXC,6,28.3,A,265303.273377329,254458.105990343,202389.4765750923,2028372.8443511606
1824,505349,12869,815,42,155.24,287.35,HOMRAC,6,50.6,A,265299.839683388,254464.22602422,202386.15643022087,2028379.0322967789
1825,505371,13775,816,14,142.03,316.57,ROYBOR,6,34.4,A,265286.750764274,254493.39191029602,202373.61035950854,2028408.4601089458
1826,505374,13787,816,21,148.54,303.47,OCOLEU,6,27.1,A,265293.20570890803,254480.31498790698,202379.82221638365,2028395.2546968781
